SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.8295205827584317,0,0,0,0,0,0,-0.6966815529885713,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.1552834925186746,1,0,1,0,0,1,0.8271679327215767,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2519241209426424,0,0,0,0,0,0,0.8328561999733384,0,1,0,1,0,0,0,0,0,1,1
0,1,1,1.4100994218432374,1,1,1,1,0,1,1.5467443972356951,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1574821050968162,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.0331224013585834,0,1,0,0,0,1,-0.4989277099688025,1,0,0,0,1,0,0,0,1,0,1
0,0,0,-0.9924020376385532,1,0,0,0,0,0,1.0266019361836989,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.4100994218432374,1,0,0,1,1,1,1.3589613362169235,0,1,0,0,0,1,1,0,0,0,0
1,1,0,-1.2774445836787656,1,0,0,0,0,1,0.3220000081132624,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.48857454566453407,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1960038562387048,1,0,0,0,0,1,0.3452651661155883,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.0738427650786138,0,0,0,0,0,0,0.8155537171626008,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.3001558543980371,1,0,1,0,0,1,0.82884809316393,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.62591876415828,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0.8400143297628127,1,0,1,1,1,1,1.4686399382278874,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0.7992939660427822,1,1,0,1,0,0,-0.1632447159352455,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1757642761703758,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1.4508197855632678,0,1,1,1,0,0,0.2056742181016338,1,0,0,0,0,1,1,0,0,0,0
0,0,1,-0.5444780367182193,0,0,0,0,1,0,-0.5305018529719588,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-1.0920831473568313,1,0,0,0,1,1,0.6012383461465348,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3815965818380978,0,0,0,0,0,1,-1.504314895069307,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.0331224013585834,1,0,1,0,0,1,0.4582673621268844,0,1,0,1,0,0,1,0,0,0,0
0,1,1,0.6867139848756285,1,0,1,0,0,0,1.1804648778261368,0,1,0,0,1,0,0,0,0,1,1
1,0,1,-0.8702409464784621,0,0,1,0,1,1,-0.3393951979528547,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.3513699651224484,1,1,0,1,1,1,0.328647196113927,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0.9474121875104573,1,0,1,1,0,1,1.320885669744928,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2774445836787656,1,0,0,0,0,1,0.3236618051134285,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0497724027185824,0,0,0,0,0,1,0.8023738352102608,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.7594601968923473,0,0,1,1,1,1,-0.0745414488695833,1,0,0,0,1,0,0,0,1,0,1
0,1,0,-0.8702409464784621,0,0,0,0,0,1,-0.626886078981594,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0.9413081551915681,1,0,0,1,1,1,1.3118081076128927,0,1,0,0,1,0,0,0,1,0,1
0,1,0,0.9734491696511716,1,0,1,0,0,1,1.1732932601497066,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-0.8702409464784621,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.7367902722571483,0,0,1,1,0,1,1.2278566747012056,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.1552834925186746,0,0,0,0,0,0,-1.4860351280674795,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.1070477828022663,1,0,0,1,1,0,1.0216165451832002,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1552834925186746,0,0,0,0,0,1,0.4732235351283796,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.1779947632379461,1,0,0,0,0,0,0.9119379431722362,0,1,0,0,1,0,1,0,0,0,0
1,0,0,-1.1626113368033049,1,0,1,0,0,0,0.8238295062432425,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.0256070553622056,1,0,0,0,0,0,0.7108605061521354,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0.4907521077328758,0,0,1,1,0,0,-0.8854420080409305,1,0,0,0,1,0,0,0,0,1,1
0,1,1,1.002895784642934,1,0,0,0,0,1,0.3170146171127639,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.8266661509175458,0,0,0,1,0,1,-0.6613251572776588,1,0,0,0,1,0,0,0,1,0,1
0,1,0,0.6364125111626608,0,0,1,1,0,1,0.0295237360840249,1,0,0,0,1,0,0,0,1,0,0
0,0,0,-1.2367242199587352,0,0,1,0,1,1,-0.36809165268728683,1,0,0,1,0,0,0,1,0,0,1
0,1,1,0.758573602322752,0,1,1,1,1,0,0.6892571451499756,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-0.8702409464784621,0,0,0,0,0,1,-1.5126238800701377,0,0,1,1,0,0,0,0,0,1,1
0,0,0,1.369379058123207,1,1,1,1,1,1,0.8404806721650927,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1.5322605130033284,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-1.053128637272737,0,0,0,0,0,0,-0.5178033236550873,1,0,0,0,1,0,0,1,0,0,1
0,1,1,1.5322605130033284,1,0,1,0,0,0,1.114677177192503,0,1,0,0,0,1,1,0,0,0,1
0,1,1,1.6137012404433893,1,1,1,1,1,0,1.4187860282229037,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.5444780367182193,0,0,0,0,0,1,0.4632527531273829,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.0738427650786138,0,0,0,1,1,1,0.8138919201624348,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-0.3140799840038013,0,1,0,0,0,0,-0.8718454005507883,1,0,0,1,0,0,1,0,0,0,1
0,1,0,1.2767409912146732,1,0,1,1,0,1,1.2863893332922225,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.4223169455581282,0,0,0,0,0,1,0.5064594751317021,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1.2064976032430856,0,1,0,0,1,1,0.0112439690821971,1,0,0,0,0,1,0,0,0,1,0
1,0,0,-0.0151133083578247,0,0,0,0,0,1,0.4898415051300408,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.6666391278783103,1,0,1,1,0,1,0.220630391103129,1,0,0,1,0,0,1,0,0,0,0
1,0,0,-1.2367242199587352,1,0,1,0,0,0,0.8222009051632655,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.4960001895771446,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.9949790038421029,1,0,1,1,0,1,1.353765613366934,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5037576729981889,1,0,1,0,1,1,0.1308933530941583,1,0,0,0,1,0,0,0,1,0,0
0,1,0,-0.5444780367182193,0,0,1,0,0,1,-0.1649065129354117,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0.2344597710375405,0,0,0,0,0,1,0.188770529466491,0,1,0,0,1,0,1,0,0,0,1
1,1,0,-1.0331224013585834,0,0,0,0,0,1,0.8055829351616043,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.9516816739185228,1,0,0,1,0,1,0.8504514541660894,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.0478401377502369,0,0,0,1,0,1,1.0037004317206433,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9924020376385532,1,1,1,0,1,1,0.3785011061189107,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.1779947632379461,0,0,0,0,0,1,0.5264010391336954,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.25551053751107705,0,1,1,1,1,0,0.41008726384347544,1,0,0,0,1,0,0,1,0,0,1
0,1,0,0.8400143297628127,0,1,1,1,0,1,1.3739175092184182,0,1,0,0,1,0,1,0,0,0,1
0,1,0,1.247217966963116,1,0,1,0,1,0,0.0827012400893406,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-0.4223169455581282,0,0,1,0,0,1,0.9451738831755588,0,1,0,1,0,0,0,0,0,1,0
1,0,0,-0.9516816739185228,1,0,0,0,0,1,0.6452532392125628,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.9516816739185228,1,0,0,1,0,1,1.1877962451998123,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,0,0,0,0,0,-1.3082228490497043,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.9959953847194815,0,0,0,0,0,1,0.513155371707103,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,0,1,0,0,1,0,-0.0834784599272716,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.0331224013585834,0,0,0,0,0,1,0.1591439020969822,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-1.2367242199587352,0,0,0,0,0,0,0.5563133851366857,0,1,0,1,0,0,0,0,0,1,0
1,0,0,-0.1779947632379461,1,0,1,1,1,0,-0.0103593919199621,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0.7178532386027215,0,0,1,1,1,0,-0.8329489070021932,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1.247217966963116,1,0,1,1,1,1,1.4985522842308774,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1.6137012404433893,1,0,1,1,1,1,1.438727592224897,0,1,0,0,0,1,0,1,0,0,0
0,1,0,-1.1293889665171786,0,0,1,1,0,0,0.6472978495982338,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,1.741174646255132,0,1,0,0,0,1,0,1,0,0,0
0,1,1,-0.29934955543282077,1,0,1,0,1,1,-0.14291483547013695,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.4630373092781585,1,0,1,1,1,1,1.5434208032353631,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5184100521726452,0,0,1,0,0,1,0.3022002886154618,0,1,0,1,0,0,0,1,0,0,1
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-1.33148800705203,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.8400143297628127,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,0,1,0,1,0,0,0
0,1,0,1.0843365120829946,0,0,1,0,1,1,1.1728400721983174,0,1,0,0,0,1,0,0,0,1,0
0,1,1,-0.748079855318371,0,0,0,0,0,1,-1.504314895069307,0,0,1,0,1,0,0,0,0,1,0
0,1,0,-0.055833672077855,0,0,0,1,0,1,0.965115447177552,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.22136379382417187,1,0,0,1,0,1,1.0753564689834303,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,1,0,1,0,0,1,0.4782089261288781,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.1372743995179157,0,0,0,0,0,0,-1.5093002860698053,0,0,1,1,0,0,0,1,0,0,0
0,1,1,-0.0965540357978854,1,1,1,0,0,1,0.9850570111795456,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3001558543980371,1,0,1,1,1,0,1.4669781412277214,0,1,0,0,0,1,0,0,1,0,0
1,1,0,1.373083786191922,1,0,1,1,1,1,1.5307676926956035,0,1,0,0,1,0,0,0,1,0,1
0,0,1,-0.7397345945408631,0,0,0,0,0,1,-1.0611274671175066,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.758573602322752,0,1,1,1,0,1,0.9551446651765552,0,1,0,0,1,0,0,0,1,0,0
0,1,1,-0.7073594915983407,0,1,0,0,0,1,-1.1486903370337564,1,0,0,1,0,0,1,0,0,0,0
0,1,1,0.2292088739623573,0,1,1,0,0,0,-0.3410569949530208,1,0,0,1,0,0,0,0,1,0,0
0,1,0,1.247217966963116,1,0,1,1,1,1,1.461992750227223,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.684271754149477,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3001558543980371,0,0,0,1,1,0,1.1479131171958254,0,1,0,0,0,1,1,0,0,0,0
1,0,0,-1.2434667438367226,1,0,0,1,0,1,0.8026334398901336,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.3101803654482733,1,0,1,0,1,1,1.2777594254873172,0,1,0,0,1,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.5275800530716328,0,0,1,0,1,0,0,0,0,1,0
0,0,1,-0.9924020376385532,0,0,0,0,0,0,-1.4760643460664828,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.5549717837226001,1,0,0,0,0,0,-1.3248408190513656,0,0,1,0,1,0,0,0,1,0,0
1,1,0,-1.0019159934083162,1,0,1,0,0,1,1.024830317959949,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.7888002190384014,1,0,1,1,0,1,1.4005062612210766,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.9621754209229036,1,0,0,0,0,1,-1.328164413051698,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.20129720173567348,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.2750786727430037,0,0,1,1,0,1,-0.5267287583545841,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.880734693482843,0,1,1,0,0,1,0.0178911570828617,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.5851984004382496,0,0,0,0,0,1,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2367242199587352,0,1,0,0,1,1,-0.3427187919531868,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4797501503145467,0,0,1,1,0,0,0,0,0,1,1
0,1,1,-0.0965540357978854,1,0,1,1,1,1,1.42044782522307,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-1.189623932977355,1,0,0,1,0,0,0.862260573955314,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0738427650786138,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.4223169455581282,1,0,0,0,1,1,0.8554368451665879,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0.9214550572028734,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.8464521408933721,0,0,0,0,0,1,0.41709903437089774,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,1.071470455188184,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1.5729808767233588,1,1,1,1,0,1,1.1379423351948288,0,1,0,0,0,1,0,0,1,0,0
1,0,0,-1.0770020653244,1,0,1,1,0,1,1.3470708952915806,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.2292088739623573,1,0,0,1,1,1,1.2924894562102784,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0.2292088739623573,0,0,0,0,0,1,-1.4893587220678115,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2057291956684488,0,0,0,0,0,0,-0.6564957590198711,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.7073594915983407,0,0,0,0,0,0,-1.4694171580658184,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-0.1779947632379461,0,0,0,0,0,1,-1.477726143066649,0,0,1,0,0,1,0,1,0,0,0
0,1,1,-0.1779947632379461,0,0,0,0,0,1,0.5413572121351905,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.6666391278783103,0,0,0,0,1,1,0.9867188081797118,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3136910231124318,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.1015061127162769,0,0,1,0,0,1,-0.5377147692276145,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.9460515969084972,1,0,0,1,0,1,1.04650711612014,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2769801162980605,0,0,0,0,0,1,-1.3461409016230133,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,0,1,1,1,0.7025515211513048,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.105684644707936,0,0,0,1,0,1,1.0127495243007254,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.4630373092781585,0,0,1,0,1,1,-0.9559218850144864,1,0,0,1,0,0,0,0,0,1,0
1,1,1,-0.0151133083578247,1,0,1,0,0,1,1.1844726511994803,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.4328106925625091,0,0,0,0,0,1,-1.4993295040688086,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-0.4223169455581282,0,1,0,1,1,1,0.1657910900976468,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,1,0,1,-0.4740007549663106,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.15203459502043884,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.4508197855632678,1,0,1,1,0,1,0.5280628361338618,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.6161380771426661,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.4630373092781585,0,0,0,0,0,1,0.144187729095487,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.369379058123207,1,0,0,0,0,1,-1.3115464430500368,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0.880734693482843,1,0,1,1,0,1,-0.1649065129354117,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.1372743995179157,0,0,0,1,0,0,-0.5255164619714603,1,0,0,1,0,0,1,0,0,0,0
0,1,0,-0.7888002190384014,1,1,0,0,0,1,0.036170924084689,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-0.8702409464784621,0,0,0,0,0,1,0.4898415051300408,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.6137012404433893,1,1,1,1,1,0,0.8703930181680831,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1.3286586944031769,0,1,1,0,1,1,-0.1715537009360761,1,0,0,0,0,1,0,0,0,1,0
0,1,1,0.3106496014024181,1,0,0,0,0,0,-1.3132082400502028,0,0,1,0,0,1,0,1,0,0,0
0,1,1,1.2879383306831464,0,0,0,0,0,0,-1.481049737066981,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.1288338472809643,1,0,0,0,0,1,-0.5242568252858032,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.9600276838829659,0,0,0,0,0,1,0.445044438312352,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.5322605130033284,0,0,0,0,0,1,-1.4827115340671475,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.055833672077855,0,1,0,0,0,1,0.2920876621102721,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.748079855318371,0,0,0,0,0,1,0.2073360151017999,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0.6091752211679013,0,1,0,1,0,1,-0.6301543463805117,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-0.9339433010137155,0,1,0,0,0,1,-0.4977512455580318,1,0,0,1,0,0,0,0,1,0,1
1,1,0,-0.2594354906780068,0,0,0,1,0,0,-0.1349941669324214,1,0,0,0,1,0,0,0,0,1,0
1,1,0,1.3864932262680265,1,0,1,0,0,1,1.183775837735572,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,1,0,0,0,1,1,-0.0120211889201281,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0.6771328748826912,0,1,1,1,1,0,0.0876866310898392,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,0,1,0,0,1.003336778181373,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,0.7956121531606076,1,0,0,0,0,1,0,1,0,0,0
1,0,0,-0.2187151269579764,1,0,1,0,0,1,0.5546515881365197,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.1779947632379461,1,0,1,0,1,1,1.3639467272174215,0,1,0,1,0,0,0,0,1,0,0
1,1,0,1.4100994218432374,1,1,1,0,0,0,0.6344178441444933,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1.6137012404433893,0,1,1,1,1,1,0.0112439690821971,1,0,0,0,0,1,0,1,0,0,0
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3136910231124318,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.5798532842558484,0,1,0,0,0,1,-0.7229463247281883,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0.6771328748826912,0,0,1,0,0,0,-0.4972659129686364,1,0,0,0,0,1,0,0,0,1,0
0,1,1,1.5322605130033284,1,1,1,1,0,1,1.4420511862252297,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0.45734766253251136,1,0,1,0,0,1,0.9567459629395422,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0.4225703309454919,1,0,1,0,0,1,1.2052500329919424,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.318164947398796,0,0,0,0,0,0,-1.4926823160681442,0,0,1,0,0,1,0,0,0,1,0
0,1,0,-0.9962475846143273,1,0,1,1,0,1,1.2459957227590206,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.5956921474426305,1,0,1,0,1,1,1.0066603721817051,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3408762181180675,0,0,0,0,1,1,1.0382345151848615,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.002895784642934,0,0,1,0,0,1,-0.8462432830035223,1,0,0,1,0,0,0,0,1,0,1
1,1,0,-0.0151133083578247,1,0,1,1,0,0,1.3822264942192488,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1015506037367808,1,0,1,0,0,1,0.7099459712158684,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-0.6651074099854147,1,0,0,1,0,0,0,0,0,1,0
1,1,0,1.3286586944031769,1,0,1,1,0,1,1.2758714862086171,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-0.2594354906780068,0,1,1,0,0,0,0.5712695581381809,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.0331224013585834,0,0,1,0,0,1,0.9734244321783826,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0.3513699651224484,1,1,1,1,1,1,1.6231870592433366,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1552834925186746,0,0,0,0,0,0,-1.46443176706532,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0.9606372967046725,1,0,1,1,0,1,1.2681406870048793,0,1,0,1,0,0,0,1,0,0,1
0,1,0,1.6137012404433893,1,1,1,0,1,1,1.1894580421999783,0,1,0,0,0,1,1,0,0,0,0
0,1,0,-0.7888002190384014,1,0,0,1,0,1,0.3502505571160864,1,0,0,0,1,0,0,0,0,1,1
0,0,0,-0.4223169455581282,1,1,1,1,0,0,0.0095821720820311,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-0.641842251983089,1,0,0,1,0,0,0,0,0,1,0
1,1,0,-0.0151133083578247,1,0,0,0,0,1,0.3369561811147576,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1608056990971482,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.4759047010104775,1,0,1,0,1,1,1.3298119057388258,0,1,0,0,1,0,1,0,0,0,1
0,1,1,-1.1960038562387048,0,0,1,0,0,1,-0.2014660469390663,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.5851984004382496,0,0,1,1,0,0,1.2143849972024705,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.4223169455581282,1,0,0,0,1,1,0.8388188751649267,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4100994218432374,1,0,1,0,0,1,0.8238627021634315,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,1,0,0,0,0,0,0.6992279271509723,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.7344043033572152,0,0,1,0,1,1,-0.33103902897408566,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.4223169455581282,0,0,0,0,0,0,-1.491020519067978,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.9924020376385532,0,1,0,0,0,1,-0.1582593249347472,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1890224464775303,0,0,0,0,1,1,0.1812727405989173,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.2932666760482092,1,0,0,0,1,0,0,0,0,1,0
0,1,1,-1.1522070193532696,0,0,0,0,0,0,-1.4785753618877127,0,0,1,1,0,0,0,0,0,1,1
0,0,1,1.5729808767233588,0,1,1,1,1,1,0.4034280611214026,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.4328106925625091,0,0,0,1,0,1,-0.5221928679711283,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-0.9653872757826598,0,1,1,1,1,1,1.374149214130593,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3815965818380978,1,0,0,1,1,1,1.305783832211607,0,1,0,1,0,0,0,0,0,1,1
0,0,0,1.4100994218432374,1,1,1,1,1,0,1.7096005032519754,0,1,0,0,0,1,0,1,0,0,1
0,0,0,0.6305852585107461,0,1,1,1,1,0,0.13825971762882594,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-0.3815965818380978,0,0,0,1,0,0,-0.5005895069689685,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.649434889745251,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.7814383988097467,0,0,1,1,1,1,-0.09330223171542124,1,0,0,0,1,0,0,0,1,0,1
1,1,0,1.3286586944031769,1,0,1,1,0,1,1.3789029002189168,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.0556205180010552,0,0,0,0,0,1,-0.8013828935788241,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0.3106496014024181,0,0,0,0,0,0,-1.4827115340671475,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.04632756516181834,0,0,1,0,1,1,0.5926638809196,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.7178532386027215,1,0,0,1,1,0,0.1574821050968162,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-0.5037576729981889,1,0,0,0,0,1,0.6992279271509723,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.0331224013585834,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,1
