SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,-0.7522257056342806,0,0,0,0,0,1,-1.4905606380445056,0,0,1,1,0,0,0,0,1,0,1
0,0,0,1.0843365120829946,1,0,1,1,1,1,1.5484061942358611,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.1633922793475118,1,0,1,1,1,1,0.07053397979586423,1,0,0,0,1,0,1,0,0,0,1
0,1,1,-0.8295205827584317,0,0,0,0,0,0,-1.4527991880641573,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0.0663274190822359,1,0,1,0,1,1,1.3489905542159264,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0.14057182234026724,1,0,0,0,0,1,0.4170233186212349,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.5956921474426305,1,0,1,1,0,1,1.307445629211773,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1552834925186746,0,0,0,1,0,0,0.7075369121518029,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,-0.4872951309676395,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-1.2774445836787656,0,0,0,0,0,0,-0.3177918369506949,1,0,0,1,0,0,0,0,0,1,1
1,1,0,-0.2187151269579764,0,1,0,0,0,0,-1.1304105700319294,1,0,0,1,0,0,0,1,0,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,1,0,-1.1835880740372453,1,0,0,1,0,0,0,0,0,1,0
1,0,0,-0.5037576729981889,0,0,0,0,0,1,0.5546515881365197,0,1,0,1,0,0,0,0,1,0,0
1,1,0,1.6137012404433893,1,1,1,1,1,1,1.69464433025048,0,1,0,0,0,1,0,1,0,0,0
1,1,0,-0.3408762181180675,1,0,1,1,0,1,1.3124310202122718,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4100994218432374,1,0,1,1,0,1,1.3506523512160928,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.5037576729981889,0,0,0,0,0,1,-1.5242564590713006,0,0,1,1,0,0,0,1,0,0,0
0,1,0,-1.0174505591887923,0,0,0,0,0,0,0.5588465221810499,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.491020519067978,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.5037576729981889,0,0,0,0,0,1,-0.6784017859867437,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.188488510242327,0,1,1,1,1,0,0.0278619390838584,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.0738427650786138,0,0,0,0,0,0,-1.4976677070686424,0,0,1,1,0,0,0,1,0,0,0
0,1,1,0.2845609752480019,0,0,0,0,0,1,0.35110892858939236,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.108228339088728,1,0,0,0,0,0,1.0116395632031003,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.270854592591919,0,0,1,0,1,0,0.9165660251967418,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.9621754209229036,1,1,1,0,1,1,-0.0037122039192975,1,0,0,0,1,0,1,0,0,0,0
0,1,1,0.6771328748826912,1,0,0,0,0,1,1.0182929511828682,0,1,0,1,0,0,1,0,0,0,0
1,0,0,-0.748079855318371,0,0,0,0,0,1,-0.6119299059800988,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.7073594915983407,1,0,1,0,1,0,1.0282637331838649,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.1070477828022663,0,0,1,0,1,0,-0.2629525359452129,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6551366279844181,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.13985487269709712,0,1,1,1,0,1,0.1416707415328691,1,0,0,1,0,0,1,0,0,0,1
0,1,1,-0.62591876415828,0,0,0,1,1,0,1.1246479591934997,0,1,0,0,1,0,1,0,0,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-0.3360716039525224,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1530998877779455,0,0,1,0,0,1,0.12405187148281671,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0.7992939660427822,0,0,0,0,0,0,-1.4544609850643233,0,0,1,0,0,1,1,0,0,0,0
1,1,0,1.002895784642934,1,0,1,1,0,0,0.9717626351782166,0,1,0,1,0,0,0,1,0,0,0
0,1,1,0.6771328748826912,1,0,1,0,0,0,1.1861344481996463,0,1,0,0,1,0,0,0,0,1,1
0,0,0,0.9214550572028734,1,0,0,1,0,1,0.4333404071243925,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1.3868153633396239,1,0,1,1,0,1,1.3081833932789169,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.1960038562387048,1,0,0,0,0,1,0.3386179781149237,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.6666391278783103,1,0,1,1,0,1,0.220630391103129,1,0,0,1,0,0,1,0,0,0,0
1,1,0,1.5729808767233588,0,1,1,1,1,1,1.4935668932303794,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0.1070477828022663,1,0,0,1,0,1,1.217708591202803,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.006153490750723245,0,1,1,0,0,1,0.4411001102884148,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1.6137012404433893,1,1,1,0,0,1,1.034910921184529,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1.6137012404433893,1,0,0,0,0,1,-1.3697093380558512,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.3319707901142591,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.880734693482843,1,0,1,0,0,1,-0.3244390249513595,1,0,0,1,0,0,0,1,0,0,1
1,0,0,1.125056875803025,1,0,0,1,1,1,1.3705939152180862,0,1,0,0,1,0,0,0,1,0,1
0,1,1,1.0843365120829946,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1.369379058123207,1,0,0,0,0,1,-1.3115464430500368,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.35807139674158384,0,1,1,0,0,1,0.8533801979297853,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0.188488510242327,1,1,0,1,1,1,1.1445895231954937,0,1,0,0,1,0,0,0,1,0,1
0,1,0,1.1102686662527137,0,1,1,1,0,0,-0.053862646643517365,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-0.8702409464784621,0,0,0,0,0,0,-1.4876969250676455,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.1542454620834723,0,0,1,0,0,1,0.891871304480312,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5818021120419095,1,0,0,0,0,1,0.4343806415972814,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0.4328106925625091,0,0,1,1,0,1,1.1894580421999783,0,1,0,0,1,0,1,0,0,0,0
1,1,0,-0.5639504085172455,1,1,0,0,0,1,0.4797166618607957,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.3920903288424788,1,0,1,1,0,1,1.0133075601823696,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.3815965818380978,1,0,0,0,0,0,0.6925807391503077,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.0283013761681898,0,0,0,0,0,1,0.4423907191916766,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.4727107831773279,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5921910916688304,1,0,1,1,0,1,1.3415870851668745,0,1,0,0,0,1,1,0,0,0,1
0,0,0,-0.42361920848441476,1,0,1,0,0,1,0.48804483312902314,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.758573602322752,1,1,1,0,0,1,0.965115447177552,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1960038562387048,0,0,1,0,1,1,0.3502505571160864,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-0.1372743995179157,1,1,1,0,0,1,-0.2064514379395648,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.9516816739185228,0,0,1,0,0,1,-1.156999322034587,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.5037576729981889,0,0,0,1,1,1,0.5396954151350245,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6368568609825906,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1472317794935372,1,0,0,0,0,1,0.6806195699468726,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.8422812727739006,0,0,0,0,0,1,0.4635977330761287,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.247217966963116,1,0,1,0,0,1,0.5579751821368518,0,1,0,1,0,0,1,0,0,0,0
1,1,0,-0.7532025146331229,0,0,0,1,0,1,1.0984676846913124,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3436033691154218,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.4915401492832985,1,1,0,1,1,0,1.5118466602322065,0,1,0,0,0,1,0,1,0,0,0
0,1,1,-0.23180365300462166,0,0,0,0,1,0,-0.39623020450926383,1,0,0,1,0,0,0,1,0,0,1
0,1,0,-1.2774445836787656,0,0,1,0,0,1,-1.160322916034919,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0.4328106925625091,1,0,0,1,0,1,0.9235705221733987,0,1,0,1,0,0,1,0,0,0,0
0,1,0,0.4735310562825394,1,1,0,1,0,1,0.6659919871476498,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1.4100994218432374,0,1,1,0,1,1,0.1475113230958195,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-0.8911954396367183,1,0,1,1,0,1,1.2417803938763565,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.5344995021121265,1,1,1,0,0,1,0.9954196530203187,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.107740961354432,0,0,0,0,0,0,0.19958349476333315,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.1057584508242488,1,0,0,1,0,1,0.5595489142934198,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.7888002190384014,0,0,0,0,0,1,0.179085466098976,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-1.2774445836787656,0,0,0,0,0,1,-1.5109620830699717,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.2187151269579764,0,1,0,0,1,0,-0.3759547319565092,1,0,0,1,0,0,0,0,0,1,0
0,1,0,-1.2774445836787656,0,0,0,0,1,1,0.6659919871476498,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.9214550572028734,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0.5549717837226001,0,1,1,0,1,0,0.1940416391004707,1,0,0,0,1,0,0,0,0,1,0
0,1,0,-0.6666391278783103,1,0,0,0,0,1,0.6709773781481484,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,0,1,1.4919050962302134,0,1,0,0,0,1,0,0,1,0,0
1,0,0,-0.5444780367182193,0,1,0,0,0,1,0.749081837155956,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.0331224013585834,0,0,0,0,1,1,-0.1748772949364084,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-0.1779947632379461,0,0,1,1,0,0,0.8354952811645946,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0.7178532386027215,0,0,0,0,0,1,0.2089978121019659,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.3397969920528607,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0.7992939660427822,1,0,0,0,0,0,-1.3863273080575125,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0.6771328748826912,1,1,1,1,0,1,0.7789941831589463,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2621416534867567,0,0,0,0,0,1,-0.3117691611391082,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0.3513699651224484,1,1,1,1,0,1,0.3253236021135945,1,0,0,1,0,0,0,1,0,0,0
0,0,0,1.2879383306831464,1,0,0,1,1,1,1.325725396213601,0,1,0,0,1,0,0,1,0,0,0
0,1,1,-1.2774445836787656,0,0,1,0,0,1,0.3303089931140931,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.0151133083578247,1,0,1,0,0,1,-0.3510277769540174,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-0.9924020376385532,1,1,1,0,1,1,0.3785011061189107,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.988036892635154,0,0,0,1,0,1,-0.503640800493478,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.6666391278783103,0,0,0,0,0,1,-1.4677553610656522,0,0,1,1,0,0,0,1,0,0,0
0,0,1,-1.2774445836787656,0,1,0,0,0,0,-0.4939423189683041,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.2699292376823877,0,0,0,0,0,1,-1.4727407520661506,0,0,1,0,0,1,1,0,0,0,0
0,1,1,1.6137012404433893,1,0,1,1,0,1,1.284180471209448,0,1,0,0,0,1,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.502653098069141,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0.7178532386027215,1,1,1,0,0,1,0.9850570111795456,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6819844940728631,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.4915401492832985,1,1,1,1,1,1,0.4599291591270504,1,0,0,0,1,0,0,1,0,0,1
0,0,0,0.8400143297628127,1,0,1,1,1,1,0.3037202411114352,1,0,0,0,0,1,1,0,0,0,0
0,1,1,1.6137012404433893,1,1,1,0,0,1,1.0083221691818711,0,1,0,0,0,1,0,0,1,0,0
0,1,1,1.002895784642934,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-1.025288598676253,1,0,0,0,0,1,0.7246100893400959,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.19775772043856832,1,0,0,0,0,1,0.9082015366133543,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,1,0,0,0,0,0,0.2621753161072821,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.8400143297628127,0,1,1,1,1,0,1.5201556452330371,0,1,0,0,1,0,0,0,1,0,0
0,0,1,-0.055833672077855,0,0,0,0,0,0,-1.3215172250510334,1,0,0,1,0,0,0,1,0,0,0
0,1,1,-1.318164947398796,0,1,0,1,1,1,-0.4058670779594996,1,0,0,0,0,1,1,0,0,0,0
0,1,0,-0.0802185160837024,0,1,0,1,0,0,-0.38298561760843625,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0.5956921474426305,0,0,0,0,0,0,-1.479387940066815,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.8369948261206491,0,1,0,0,0,1,-0.5013120638569573,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.3061592579495322,1,0,0,1,0,0,0,0,0,1,0
1,0,0,-0.2187151269579764,1,0,1,0,0,1,0.5546515881365197,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.7073594915983407,0,0,0,0,0,0,0.1408641350951549,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-1.0252575387730956,0,0,1,1,1,1,1.0645697111149097,0,1,0,1,0,0,0,0,0,1,1
0,1,1,0.2632838404422207,0,1,0,1,1,0,0.5080866660784061,1,0,0,0,1,0,0,1,0,0,1
1,1,0,1.3286586944031769,1,0,1,1,0,1,1.3789029002189168,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.055833672077855,1,0,0,1,0,1,0.8354952811645946,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.1657772395230557,1,0,0,0,0,0,-1.3215172250510334,0,0,1,0,0,1,1,0,0,0,0
0,0,0,1.2064976032430856,0,0,1,1,1,1,0.5197538511330312,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,0,1,0,1,0.1724382780983114,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0.188488510242327,0,0,1,0,0,1,1.0415581091851935,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0.7098008959638602,1,0,0,1,0,1,1.1004477026671917,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2411080440351119,1,0,0,0,0,1,0.36965540987334744,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.8400143297628127,1,1,0,1,0,0,0.9684390411778844,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.5322605130033284,1,1,1,1,1,1,1.6032454952413433,0,1,0,0,0,1,0,1,0,0,0
0,1,0,1.0436161483629645,1,1,0,1,1,1,0.6493740171459885,1,0,0,0,0,1,0,0,1,0,0
0,1,1,-0.62591876415828,1,0,0,0,0,1,0.9235705221733987,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.9214550572028734,0,0,0,0,0,1,0.142525932095321,0,1,0,0,0,1,0,1,0,0,0
0,1,0,-0.8295205827584317,0,0,0,1,1,1,0.3120292261122658,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.2023506241013013,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.1552834925186746,1,0,0,0,0,1,0.3220000081132624,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-1.5123017982078866,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-0.9516816739185228,0,1,0,1,1,1,0.1159371800926631,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0.5549717837226001,1,0,1,1,0,1,0.9933659961803764,0,1,0,0,1,0,0,0,1,0,0
0,0,1,-0.983067189651943,0,0,0,1,1,1,1.1134362529671007,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.8761547412600088,0,0,0,0,0,1,-0.6587291594927808,1,0,0,1,0,0,1,0,0,0,1
1,1,0,1.6137012404433893,1,0,1,1,0,1,1.3091074262119398,0,1,0,0,0,1,1,0,0,0,1
1,0,0,-0.016178683831669052,1,0,0,0,1,0,1.1361935823030769,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2303354497773185,1,0,0,0,0,0,0.3523389884128025,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.19351935553997,0,0,1,0,0,1,-0.4748342497703577,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-0.4630373092781585,0,0,0,1,0,1,1.0648232671875193,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.6137012404433893,1,0,1,1,1,1,1.4437129832253957,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-0.4223169455581282,1,0,0,0,0,0,-1.3132082400502028,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1.247217966963116,1,1,1,1,1,0,0.2239539851034611,1,0,0,0,1,0,0,0,1,0,0
0,0,0,-0.9516816739185228,0,0,0,0,0,1,0.1907180451001386,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.2077544245644915,1,0,0,1,0,1,0.6975479062908485,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,1,0,0,0,-1.1486903370337564,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.457370057553168,0,0,1,1,0,0,0,0,0,1,1
0,1,0,0.9621754209229036,1,0,1,0,0,0,1.181149057199148,0,1,0,0,1,0,0,1,0,0,1
0,1,0,-1.2774445836787656,1,0,0,0,0,1,0.3269853991137605,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1145631287986442,0,0,0,0,1,1,-0.5172074769706297,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-1.2367242199587352,1,0,1,0,0,1,-0.2729233179462098,1,0,0,1,0,0,0,1,0,0,0
1,0,0,-1.1145631287986442,0,0,0,1,0,1,0.6676537841478158,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.5047976781315361,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.5037576729981889,0,0,1,0,0,1,-0.1582593249347472,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.8033076031976303,0,0,0,0,0,1,-1.0572579704569134,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.1960038562387048,1,0,0,0,0,1,0.3668685271177476,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.514894649507387,1,0,1,1,0,1,1.365150889828098,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.575539078942773,0,0,1,1,0,1,0.785566751752274,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.9621754209229036,0,0,0,0,0,0,-1.4893587220678115,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0.04506903596212408,1,0,1,0,0,1,0.5084511489231474,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,1,0.5230774451333633,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.5729808767233588,1,0,0,0,0,1,-1.3381351950526947,0,0,1,0,0,1,0,0,1,0,0
0,0,0,-0.9109613101984924,1,0,1,0,0,0,0.5014740841312035,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.550626249921343,0,1,1,1,1,1,1.5491286412367935,0,1,0,0,1,0,1,0,0,0,1
1,1,0,1.369379058123207,1,0,1,0,0,1,1.1977670272008092,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.7018740162257386,0,0,0,0,0,1,0.17102020472682358,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,1.7627780072572912,0,1,0,0,1,0,1,0,0,0,1
1,1,0,1.0436161483629645,1,0,0,0,1,1,1.1844726511994803,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2311461083020179,1,0,0,0,0,1,0.35833189952311656,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9995246088835019,1,0,0,0,0,1,0.7393194924049884,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.3607917550710086,1,0,0,0,0,1,0.7085842903276938,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.044790331358769,0,0,0,0,0,1,-0.6748377126566455,1,0,0,1,0,0,1,0,0,0,1
1,1,0,1.5485111933866647,1,0,1,1,1,1,1.384485543801727,0,1,0,0,0,1,1,0,0,0,1
0,1,0,1.125056875803025,0,1,1,0,1,0,-0.8994207870088381,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.8295205827584317,1,0,0,0,1,1,1.1695164781979852,0,1,0,1,0,0,0,0,0,1,1
1,1,1,-0.2594354906780068,1,0,1,1,0,0,1.3622849302172555,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,1,1,1,1,1,1,1.7062769092516428,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.1145631287986442,1,0,0,0,0,0,0.358559542116917,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.188488510242327,1,0,0,1,1,0,0.9817334171792133,0,1,0,0,0,1,0,0,0,1,0
0,1,1,-0.6344527934996024,0,1,0,1,0,1,0.822592228696577,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.2787644178347717,1,0,1,0,0,1,0.563181082282548,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.09994996038146231,0,0,0,1,0,1,-0.8128456574724049,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.16342019971512545,1,1,1,1,0,1,1.1369837698240113,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.7178532386027215,1,0,1,0,0,1,1.113015380192337,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3373459937747028,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.07073211986555546,0,0,0,1,0,1,0.805821136353834,0,1,0,0,1,0,0,0,1,0,1
1,0,0,-1.2367242199587352,0,0,0,0,0,1,0.18729893855860932,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.2064976032430856,1,1,1,0,1,1,0.6709773781481484,1,0,0,0,0,1,0,0,1,0,0
0,1,0,0.8400143297628127,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,0,1,0,1,0,0,0
1,1,0,1.6137012404433893,1,1,0,1,1,1,1.4952286902305454,0,1,0,0,0,1,0,0,0,1,0
0,1,0,-0.1779947632379461,0,0,0,0,0,0,-1.4710789550659844,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0.5549717837226001,0,1,1,1,1,0,0.0295237360840249,1,0,0,0,0,1,0,0,0,1,0
0,0,1,1.369379058123207,1,1,1,0,1,0,0.0311855330841909,1,0,0,0,0,1,1,0,0,0,0
0,1,0,-0.7073594915983407,1,0,0,1,0,1,1.2077378092018058,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9924020376385532,1,0,0,0,0,1,0.7247792000263824,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.5549717837226001,0,0,0,0,0,0,-1.4893587220678115,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.8702409464784621,1,0,0,0,1,0,0.8438042661654253,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,1,0,0,0,0,1,-1.289943082047877,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0.9621754209229036,1,0,0,0,0,1,-1.3397969920528607,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0.2292088739623573,1,1,0,1,1,1,0.6859335511496436,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0.880734693482843,0,0,1,0,0,0,-1.1420431490330922,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.7888002190384014,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,1,0,0,0,1,0,0
0,0,1,-0.7888002190384014,0,1,1,0,0,1,-0.291203084948037,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-1.2290457231644676,0,0,0,0,0,1,0.17667359275226116,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.1552834925186746,0,0,0,0,0,1,-1.3148700370503688,1,0,0,1,0,0,1,0,0,0,1
0,1,1,-1.318164947398796,1,0,0,0,0,0,-1.2965902700485417,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0.4328106925625091,1,0,0,0,0,1,-1.3181936310507012,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.0663274190822359,1,1,1,1,1,0,1.7112623002521414,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.483005841953631,0,0,1,1,0,0,0,0,1,0,1
1,0,0,-0.7888002190384014,0,0,0,1,0,1,1.0664850641876853,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.0715151908041207,1,1,1,1,1,1,1.4057002236462997,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9516816739185228,0,0,0,0,0,1,0.4283550161238945,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.9592833524592493,0,0,1,0,0,1,-1.1447842399664083,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4727407520661506,0,0,1,1,0,0,0,0,0,1,0
